301976,14,545,null,inf,null,inf,null,inf,null,inf
301977,14,660,null,inf,null,inf,null,inf,null,inf
301978,14,791,null,inf,null,inf,null,inf,null,inf
302020,14,857,null,inf,null,inf,null,inf,null,inf
302022,14,539,null,inf,null,inf,null,inf,null,inf
302030,14,740,null,inf,null,inf,null,inf,null,inf
302031,14,846,null,inf,null,inf,null,inf,null,inf
302032,14,958,null,inf,null,inf,null,inf,null,inf
302073,14,441,null,inf,null,inf,null,inf,null,inf
302074,14,539,null,inf,null,inf,null,inf,null,inf
302075,14,660,null,inf,null,inf,null,inf,null,inf
302076,14,770,null,inf,null,inf,null,inf,null,inf
302180,14,697,null,inf,null,inf,null,inf,null,inf
302181,14,624,null,inf,null,inf,null,inf,null,inf
302182,14,434,null,inf,null,inf,null,inf,null,inf
302368,12,292,null,inf,null,inf,null,inf,null,inf
302369,12,325,null,inf,null,inf,null,inf,null,inf
302370,12,463,null,inf,null,inf,null,inf,null,inf
302371,12,614,null,inf,null,inf,null,inf,null,inf
302372,12,753,null,inf,null,inf,null,inf,null,inf
302377,13,794,null,inf,null,inf,null,inf,null,inf
302378,13,593,null,inf,null,inf,null,inf,null,inf
302379,13,466,null,inf,null,inf,null,inf,null,inf
302380,13,283,null,inf,null,inf,null,inf,null,inf
302381,13,327,null,inf,null,inf,null,inf,null,inf
302382,13,419,null,inf,null,inf,null,inf,null,inf
302383,13,589,null,inf,null,inf,null,inf,null,inf
302413,13,489,null,inf,null,inf,null,inf,null,inf
302414,13,289,null,inf,null,inf,null,inf,null,inf
302415,13,326,null,inf,null,inf,null,inf,null,inf
302416,13,519,null,inf,null,inf,null,inf,null,inf
302417,13,661,null,inf,null,inf,null,inf,null,inf
302418,13,857,null,inf,null,inf,null,inf,null,inf
302423,12,635,null,inf,null,inf,null,inf,null,inf
302424,12,488,null,inf,null,inf,null,inf,null,inf
302426,12,325,null,inf,null,inf,null,inf,null,inf
302427,12,302,null,inf,null,inf,null,inf,null,inf
302428,12,315,null,inf,null,inf,null,inf,null,inf
302430,12,430,null,inf,null,inf,null,inf,null,inf
302431,12,564,null,inf,null,inf,null,inf,null,inf
302460,13,844,null,inf,null,inf,null,inf,null,inf
302461,13,762,null,inf,null,inf,null,inf,null,inf
302462,13,612,null,inf,null,inf,null,inf,null,inf
302463,13,450,null,inf,null,inf,null,inf,null,inf
302464,13,425,null,inf,null,inf,null,inf,null,inf
302465,13,478,null,inf,null,inf,null,inf,null,inf
302466,13,659,null,inf,null,inf,null,inf,null,inf
302467,13,835,null,inf,null,inf,null,inf,null,inf
302507,13,793,null,inf,null,inf,null,inf,null,inf
302508,13,613,null,inf,null,inf,null,inf,null,inf
302509,13,473,null,inf,null,inf,null,inf,null,inf
302511,13,567,null,inf,null,inf,null,inf,null,inf
302512,13,761,null,inf,null,inf,null,inf,null,inf
302513,13,846,null,inf,null,inf,null,inf,null,inf
302947,12,583,null,inf,null,inf,null,inf,null,inf
302948,12,457,null,inf,null,inf,null,inf,null,inf
302955,12,720,null,inf,null,inf,null,inf,null,inf
302956,12,840,null,inf,null,inf,null,inf,null,inf
303017,12,307,null,inf,null,inf,null,inf,null,inf
303019,12,403,null,inf,null,inf,null,inf,null,inf
303020,12,552,null,inf,null,inf,null,inf,null,inf
303021,12,745,null,inf,null,inf,null,inf,null,inf
303096,12,858,null,inf,null,inf,null,inf,null,inf
303101,12,508,null,inf,null,inf,null,inf,null,inf
303102,12,534,null,inf,null,inf,null,inf,null,inf
303205,14,424,null,inf,null,inf,null,inf,null,inf
303250,12,664,null,inf,null,inf,null,inf,null,inf
303253,12,372,null,inf,null,inf,null,inf,null,inf
303254,12,5,null,inf,null,inf,null,inf,null,inf
303256,12,401,null,inf,null,inf,null,inf,null,inf
303258,12,731,null,inf,null,inf,null,inf,null,inf
303294,12,345,null,inf,null,inf,null,inf,null,inf
303295,12,67,null,inf,null,inf,null,inf,null,inf
303296,12,256,null,inf,null,inf,null,inf,null,inf
303297,12,435,null,inf,null,inf,null,inf,null,inf
303300,12,703,null,inf,null,inf,null,inf,null,inf
303402,13,730,null,inf,null,inf,null,inf,null,inf
303403,13,644,null,inf,null,inf,null,inf,null,inf
303404,13,535,null,inf,null,inf,null,inf,null,inf
303405,13,392,null,inf,null,inf,null,inf,null,inf
303406,13,287,null,inf,null,inf,null,inf,null,inf
303407,13,149,null,inf,null,inf,null,inf,null,inf
303408,13,131,null,inf,null,inf,null,inf,null,inf
303411,13,517,null,inf,null,inf,null,inf,null,inf
303412,13,646,null,inf,null,inf,null,inf,null,inf
303413,13,734,null,inf,null,inf,null,inf,null,inf
303451,13,574,null,inf,null,inf,null,inf,null,inf
303456,13,192,null,inf,null,inf,null,inf,null,inf
303457,13,324,null,inf,null,inf,null,inf,null,inf
303459,13,704,null,inf,null,inf,null,inf,null,inf
303524,12,101,null,inf,null,inf,null,inf,null,inf
303526,12,118,null,inf,null,inf,null,inf,null,inf
303530,12,730,null,inf,null,inf,null,inf,null,inf
303539,13,832,null,inf,null,inf,null,inf,null,inf
303540,13,775,null,inf,null,inf,null,inf,null,inf
303541,13,652,null,inf,null,inf,null,inf,null,inf
303542,13,653,null,inf,null,inf,null,inf,null,inf
303544,13,1002,null,inf,null,inf,null,inf,null,inf
303564,13,985,null,inf,null,inf,null,inf,null,inf
303565,13,816,null,inf,null,inf,null,inf,null,inf
303566,13,624,null,inf,null,inf,null,inf,null,inf
303567,13,641,null,inf,null,inf,null,inf,null,inf
303568,13,790,null,inf,null,inf,null,inf,null,inf
303569,13,777,null,inf,null,inf,null,inf,null,inf
303570,13,949,null,inf,null,inf,null,inf,null,inf
303577,12,665,null,inf,null,inf,null,inf,null,inf
303578,12,474,null,inf,null,inf,null,inf,null,inf
303720,13,913,null,inf,null,inf,null,inf,null,inf
303722,13,733,null,inf,null,inf,null,inf,null,inf
303723,13,592,null,inf,null,inf,null,inf,null,inf
303724,13,491,null,inf,null,inf,null,inf,null,inf
303725,13,472,null,inf,null,inf,null,inf,null,inf
303726,13,595,null,inf,null,inf,null,inf,null,inf
303727,13,683,null,inf,null,inf,null,inf,null,inf
303728,13,707,null,inf,null,inf,null,inf,null,inf
303729,13,799,null,inf,null,inf,null,inf,null,inf
303730,13,959,null,inf,null,inf,null,inf,null,inf
303771,13,968,null,inf,null,inf,null,inf,null,inf
303774,13,596,null,inf,null,inf,null,inf,null,inf
303776,13,486,null,inf,null,inf,null,inf,null,inf
303777,13,403,null,inf,null,inf,null,inf,null,inf
303778,13,313,null,inf,null,inf,null,inf,null,inf
303779,13,477,null,inf,null,inf,null,inf,null,inf
303780,13,688,null,inf,null,inf,null,inf,null,inf
303781,13,833,null,inf,null,inf,null,inf,null,inf
303782,13,922,null,inf,null,inf,null,inf,null,inf
303800,13,945,null,inf,null,inf,null,inf,null,inf
303801,13,805,null,inf,null,inf,null,inf,null,inf
303802,13,664,null,inf,null,inf,null,inf,null,inf
303803,13,815,null,inf,null,inf,null,inf,null,inf
303875,13,870,null,inf,null,inf,null,inf,null,inf
303876,13,804,null,inf,null,inf,null,inf,null,inf
303878,13,482,null,inf,null,inf,null,inf,null,inf
303880,13,636,null,inf,null,inf,null,inf,null,inf
303881,13,810,null,inf,null,inf,null,inf,null,inf
303882,13,917,null,inf,null,inf,null,inf,null,inf
303956,13,775,null,inf,null,inf,null,inf,null,inf
303957,13,635,null,inf,null,inf,null,inf,null,inf
303958,13,503,null,inf,null,inf,null,inf,null,inf
303959,13,405,null,inf,null,inf,null,inf,null,inf
303960,13,344,null,inf,null,inf,null,inf,null,inf
303966,13,550,null,inf,null,inf,null,inf,null,inf
303967,13,420,null,inf,null,inf,null,inf,null,inf
303968,13,497,null,inf,null,inf,null,inf,null,inf
303969,13,635,null,inf,null,inf,null,inf,null,inf
303970,13,744,null,inf,null,inf,null,inf,null,inf
303971,13,847,null,inf,null,inf,null,inf,null,inf
304210,13,984,null,inf,null,inf,null,inf,null,inf
304211,13,857,null,inf,null,inf,null,inf,null,inf
304212,13,816,null,inf,null,inf,null,inf,null,inf
304213,13,968,null,inf,null,inf,null,inf,null,inf
304524,14,413,null,inf,null,inf,null,inf,null,inf
304525,14,600,null,inf,null,inf,null,inf,null,inf
304526,14,754,null,inf,null,inf,null,inf,null,inf
304527,14,825,null,inf,null,inf,null,inf,null,inf
304973,14,532,null,inf,null,inf,null,inf,null,inf
304974,14,552,null,inf,null,inf,null,inf,null,inf
304975,14,718,null,inf,null,inf,null,inf,null,inf
304976,14,886,null,inf,null,inf,null,inf,null,inf
305059,14,912,null,inf,null,inf,null,inf,null,inf
305060,14,708,null,inf,null,inf,null,inf,null,inf
305061,14,537,null,inf,null,inf,null,inf,null,inf
305062,14,638,null,inf,null,inf,null,inf,null,inf
305064,14,683,null,inf,null,inf,null,inf,null,inf
305065,14,928,null,inf,null,inf,null,inf,null,inf
305162,1,834,2,1130,null,inf,null,inf,null,inf
305166,1,771,2,1067,null,inf,null,inf,null,inf
305167,1,936,null,inf,null,inf,null,inf,null,inf
305284,1,845,null,inf,null,inf,null,inf,null,inf
305286,1,719,2,1015,null,inf,null,inf,null,inf
305287,1,714,2,1010,null,inf,null,inf,null,inf
305388,12,314,null,inf,null,inf,null,inf,null,inf
305392,12,432,null,inf,null,inf,null,inf,null,inf
305393,12,577,null,inf,null,inf,null,inf,null,inf
305394,12,734,null,inf,null,inf,null,inf,null,inf
305408,12,682,null,inf,null,inf,null,inf,null,inf
305409,12,532,null,inf,null,inf,null,inf,null,inf
305410,12,389,null,inf,null,inf,null,inf,null,inf
305411,12,280,null,inf,null,inf,null,inf,null,inf
305412,12,106,null,inf,null,inf,null,inf,null,inf
305413,12,320,null,inf,null,inf,null,inf,null,inf
305560,12,232,null,inf,null,inf,null,inf,null,inf
305561,12,307,null,inf,null,inf,null,inf,null,inf
305597,13,293,null,inf,null,inf,null,inf,null,inf
305598,13,313,null,inf,null,inf,null,inf,null,inf
305600,13,669,null,inf,null,inf,null,inf,null,inf
305606,12,598,null,inf,null,inf,null,inf,null,inf
305607,12,402,null,inf,null,inf,null,inf,null,inf
305608,12,364,null,inf,null,inf,null,inf,null,inf
305610,12,437,null,inf,null,inf,null,inf,null,inf
305611,12,589,null,inf,null,inf,null,inf,null,inf
305612,12,775,null,inf,null,inf,null,inf,null,inf
305613,12,925,null,inf,null,inf,null,inf,null,inf
305636,12,711,null,inf,null,inf,null,inf,null,inf
305670,12,669,null,inf,null,inf,null,inf,null,inf
305671,12,759,null,inf,null,inf,null,inf,null,inf
305805,12,832,null,inf,null,inf,null,inf,null,inf
305806,12,752,null,inf,null,inf,null,inf,null,inf
305807,12,671,null,inf,null,inf,null,inf,null,inf
305808,12,610,null,inf,null,inf,null,inf,null,inf
305809,12,711,null,inf,null,inf,null,inf,null,inf
305810,12,857,null,inf,null,inf,null,inf,null,inf
305833,12,1022,null,inf,null,inf,null,inf,null,inf
305834,12,877,null,inf,null,inf,null,inf,null,inf
305835,12,681,null,inf,null,inf,null,inf,null,inf
305836,12,599,null,inf,null,inf,null,inf,null,inf
305837,12,670,null,inf,null,inf,null,inf,null,inf
305838,12,697,null,inf,null,inf,null,inf,null,inf
305839,12,810,null,inf,null,inf,null,inf,null,inf
306495,13,520,null,inf,null,inf,null,inf,null,inf
306603,14,950,null,inf,null,inf,null,inf,null,inf
306665,12,539,null,inf,null,inf,null,inf,null,inf
306707,14,879,null,inf,null,inf,null,inf,null,inf
306708,14,794,null,inf,null,inf,null,inf,null,inf
306709,14,728,null,inf,null,inf,null,inf,null,inf
306710,14,836,null,inf,null,inf,null,inf,null,inf
306728,14,835,null,inf,null,inf,null,inf,null,inf
306892,12,586,null,inf,null,inf,null,inf,null,inf
306901,12,675,null,inf,null,inf,null,inf,null,inf
306925,12,609,null,inf,null,inf,null,inf,null,inf
306930,12,911,null,inf,null,inf,null,inf,null,inf
306931,12,875,null,inf,null,inf,null,inf,null,inf
306932,12,788,null,inf,null,inf,null,inf,null,inf
306935,12,926,null,inf,null,inf,null,inf,null,inf
306936,12,846,null,inf,null,inf,null,inf,null,inf
306937,12,814,null,inf,null,inf,null,inf,null,inf
307156,14,347,null,inf,null,inf,null,inf,null,inf
307207,14,741,null,inf,null,inf,null,inf,null,inf
307210,12,470,null,inf,null,inf,null,inf,null,inf
307238,14,286,null,inf,null,inf,null,inf,null,inf
307239,14,440,null,inf,null,inf,null,inf,null,inf
307240,14,506,null,inf,null,inf,null,inf,null,inf
307241,14,724,null,inf,null,inf,null,inf,null,inf
307258,13,610,null,inf,null,inf,null,inf,null,inf
307259,14,829,null,inf,null,inf,null,inf,null,inf
307260,14,650,null,inf,null,inf,null,inf,null,inf
307263,14,263,null,inf,null,inf,null,inf,null,inf
307305,14,419,null,inf,null,inf,null,inf,null,inf
307360,12,520,null,inf,null,inf,null,inf,null,inf
307491,12,752,null,inf,null,inf,null,inf,null,inf
307492,12,713,null,inf,null,inf,null,inf,null,inf
307511,13,969,null,inf,null,inf,null,inf,null,inf
307540,12,107,null,inf,null,inf,null,inf,null,inf
307541,13,804,null,inf,null,inf,null,inf,null,inf
307547,12,343,null,inf,null,inf,null,inf,null,inf
307548,12,493,null,inf,null,inf,null,inf,null,inf
307549,12,628,null,inf,null,inf,null,inf,null,inf
307575,12,568,null,inf,null,inf,null,inf,null,inf
307576,12,442,null,inf,null,inf,null,inf,null,inf
307577,12,331,null,inf,null,inf,null,inf,null,inf
307595,12,360,null,inf,null,inf,null,inf,null,inf
307631,14,523,null,inf,null,inf,null,inf,null,inf
307665,13,570,null,inf,null,inf,null,inf,null,inf
307675,13,956,null,inf,null,inf,null,inf,null,inf
307676,13,788,null,inf,null,inf,null,inf,null,inf
307677,13,848,null,inf,null,inf,null,inf,null,inf
307704,14,647,null,inf,null,inf,null,inf,null,inf
307804,14,639,null,inf,null,inf,null,inf,null,inf
307815,12,343,null,inf,null,inf,null,inf,null,inf
307816,12,623,null,inf,null,inf,null,inf,null,inf
307819,13,766,null,inf,null,inf,null,inf,null,inf
307820,13,236,null,inf,null,inf,null,inf,null,inf
307821,13,241,null,inf,null,inf,null,inf,null,inf
307822,13,414,null,inf,null,inf,null,inf,null,inf
307823,13,580,null,inf,null,inf,null,inf,null,inf
307824,13,754,null,inf,null,inf,null,inf,null,inf
307825,13,590,null,inf,null,inf,null,inf,null,inf
307826,13,419,null,inf,null,inf,null,inf,null,inf
307827,13,855,null,inf,null,inf,null,inf,null,inf
307829,12,783,null,inf,null,inf,null,inf,null,inf
307859,14,870,null,inf,null,inf,null,inf,null,inf
307897,14,284,null,inf,null,inf,null,inf,null,inf
307899,14,304,null,inf,null,inf,null,inf,null,inf
307905,13,755,null,inf,null,inf,null,inf,null,inf
307925,14,424,null,inf,null,inf,null,inf,null,inf
307926,13,831,null,inf,null,inf,null,inf,null,inf
307927,14,900,null,inf,null,inf,null,inf,null,inf
307928,13,418,null,inf,null,inf,null,inf,null,inf
308023,13,783,null,inf,null,inf,null,inf,null,inf
308073,13,578,null,inf,null,inf,null,inf,null,inf
308131,12,446,null,inf,null,inf,null,inf,null,inf
308186,1,1052,null,inf,null,inf,null,inf,null,inf
308187,1,768,2,1064,null,inf,null,inf,null,inf
308188,1,1070,null,inf,null,inf,null,inf,null,inf
308189,1,781,2,1077,null,inf,null,inf,null,inf
308209,12,801,null,inf,null,inf,null,inf,null,inf
308210,12,621,null,inf,null,inf,null,inf,null,inf
308211,12,446,null,inf,null,inf,null,inf,null,inf
308212,12,505,null,inf,null,inf,null,inf,null,inf
308213,12,680,null,inf,null,inf,null,inf,null,inf
308259,12,599,null,inf,null,inf,null,inf,null,inf
308260,12,381,null,inf,null,inf,null,inf,null,inf
308276,14,362,null,inf,null,inf,null,inf,null,inf
308323,12,283,null,inf,null,inf,null,inf,null,inf
308425,13,835,null,inf,null,inf,null,inf,null,inf
308435,13,240,null,inf,null,inf,null,inf,null,inf
308439,14,456,null,inf,null,inf,null,inf,null,inf
308524,13,422,null,inf,null,inf,null,inf,null,inf
308536,12,123,null,inf,null,inf,null,inf,null,inf
308570,12,212,null,inf,null,inf,null,inf,null,inf
308571,12,320,null,inf,null,inf,null,inf,null,inf
308641,12,192,null,inf,null,inf,null,inf,null,inf
402128,8,1060,null,inf,null,inf,null,inf,null,inf
404183,8,809,null,inf,null,inf,null,inf,null,inf
404901,8,950,null,inf,null,inf,null,inf,null,inf
404902,8,802,null,inf,null,inf,null,inf,null,inf
405049,8,715,null,inf,null,inf,null,inf,null,inf
502145,15,408,null,inf,null,inf,null,inf,null,inf
503184,15,185,null,inf,null,inf,null,inf,null,inf
503200,15,641,null,inf,null,inf,null,inf,null,inf
503402,15,677,null,inf,null,inf,null,inf,null,inf
503404,15,365,null,inf,null,inf,null,inf,null,inf
503494,17,992,null,inf,null,inf,null,inf,null,inf
503497,18,651,17,1124,null,inf,null,inf,null,inf
503499,18,509,17,1227,null,inf,null,inf,null,inf
503501,18,238,null,inf,null,inf,null,inf,null,inf
503502,18,648,17,1126,null,inf,null,inf,null,inf
503505,17,934,null,inf,null,inf,null,inf,null,inf
503665,15,845,null,inf,null,inf,null,inf,null,inf
503667,15,703,null,inf,null,inf,null,inf,null,inf
503668,15,658,null,inf,null,inf,null,inf,null,inf
503718,15,186,null,inf,null,inf,null,inf,null,inf
503727,15,235,null,inf,null,inf,null,inf,null,inf
503825,15,530,null,inf,null,inf,null,inf,null,inf
503882,11,708,null,inf,null,inf,null,inf,null,inf
503932,15,638,null,inf,null,inf,null,inf,null,inf
503962,2,419,1,420,null,inf,null,inf,null,inf
503963,2,400,1,541,null,inf,null,inf,null,inf
503982,18,849,17,941,null,inf,null,inf,null,inf
504001,15,204,null,inf,null,inf,null,inf,null,inf
504004,15,275,null,inf,null,inf,null,inf,null,inf
504020,18,804,17,982,null,inf,null,inf,null,inf
504080,15,745,null,inf,null,inf,null,inf,null,inf
504196,15,264,null,inf,null,inf,null,inf,null,inf
504198,15,302,null,inf,null,inf,null,inf,null,inf
504199,15,477,null,inf,null,inf,null,inf,null,inf
504201,15,681,null,inf,null,inf,null,inf,null,inf
504202,15,780,null,inf,null,inf,null,inf,null,inf
504203,15,738,null,inf,null,inf,null,inf,null,inf
504204,15,567,null,inf,null,inf,null,inf,null,inf
504281,11,580,null,inf,null,inf,null,inf,null,inf
504282,11,496,null,inf,null,inf,null,inf,null,inf
504283,11,417,null,inf,null,inf,null,inf,null,inf
504284,11,564,null,inf,null,inf,null,inf,null,inf
504285,11,666,null,inf,null,inf,null,inf,null,inf
504286,11,791,null,inf,null,inf,null,inf,null,inf
504289,15,753,null,inf,null,inf,null,inf,null,inf
504293,15,584,null,inf,null,inf,null,inf,null,inf
504296,11,724,null,inf,null,inf,null,inf,null,inf
504298,11,609,null,inf,null,inf,null,inf,null,inf
504299,11,498,null,inf,null,inf,null,inf,null,inf
504300,11,413,null,inf,null,inf,null,inf,null,inf
504302,11,608,null,inf,null,inf,null,inf,null,inf
504303,11,738,null,inf,null,inf,null,inf,null,inf
504409,2,346,1,710,null,inf,null,inf,null,inf
504410,2,551,null,inf,null,inf,null,inf,null,inf
504413,2,1057,null,inf,null,inf,null,inf,null,inf
504415,2,581,null,inf,null,inf,null,inf,null,inf
504416,2,434,1,597,null,inf,null,inf,null,inf
504430,2,1067,null,inf,null,inf,null,inf,null,inf
504440,11,466,null,inf,null,inf,null,inf,null,inf
504481,15,74,null,inf,null,inf,null,inf,null,inf
504511,15,327,null,inf,null,inf,null,inf,null,inf
504512,15,91,null,inf,null,inf,null,inf,null,inf
504518,11,705,null,inf,null,inf,null,inf,null,inf
504519,2,694,null,inf,null,inf,null,inf,null,inf
504526,2,884,null,inf,null,inf,null,inf,null,inf
504981,15,455,null,inf,null,inf,null,inf,null,inf
504984,15,376,null,inf,null,inf,null,inf,null,inf
505165,15,751,null,inf,null,inf,null,inf,null,inf
505215,2,692,null,inf,null,inf,null,inf,null,inf
551925,2,524,1,788,null,inf,null,inf,null,inf
551926,2,388,1,648,null,inf,null,inf,null,inf
552359,15,662,null,inf,null,inf,null,inf,null,inf
553036,15,730,null,inf,null,inf,null,inf,null,inf
801063,14,321,null,inf,null,inf,null,inf,null,inf
801064,14,286,null,inf,null,inf,null,inf,null,inf
801161,14,420,null,inf,null,inf,null,inf,null,inf
801163,13,907,null,inf,null,inf,null,inf,null,inf
801164,1,1145,null,inf,null,inf,null,inf,null,inf
801172,12,187,null,inf,null,inf,null,inf,null,inf
801174,12,451,null,inf,null,inf,null,inf,null,inf
801175,12,330,null,inf,null,inf,null,inf,null,inf
801177,14,386,null,inf,null,inf,null,inf,null,inf
804059,18,243,null,inf,null,inf,null,inf,null,inf
901087,13,583,null,inf,null,inf,null,inf,null,inf
901175,12,752,null,inf,null,inf,null,inf,null,inf
901211,14,370,null,inf,null,inf,null,inf,null,inf
901280,13,786,null,inf,null,inf,null,inf,null,inf
901310,1,970,null,inf,null,inf,null,inf,null,inf
901311,1,456,2,752,null,inf,null,inf,null,inf
901312,2,616,1,694,null,inf,null,inf,null,inf
901313,2,737,1,815,null,inf,null,inf,null,inf
901314,2,656,null,inf,null,inf,null,inf,null,inf
901315,2,650,null,inf,null,inf,null,inf,null,inf
901316,1,954,null,inf,null,inf,null,inf,null,inf
901326,2,436,1,479,null,inf,null,inf,null,inf
901478,14,677,null,inf,null,inf,null,inf,null,inf
901483,12,724,null,inf,null,inf,null,inf,null,inf
901484,12,186,null,inf,null,inf,null,inf,null,inf
901485,12,593,null,inf,null,inf,null,inf,null,inf
901500,12,288,null,inf,null,inf,null,inf,null,inf
400324,8,650,null,inf,null,inf,null,inf,null,inf
400327,8,961,null,inf,null,inf,null,inf,null,inf
400353,8,798,null,inf,null,inf,null,inf,null,inf
400354,8,872,null,inf,null,inf,null,inf,null,inf
400519,8,894,null,inf,null,inf,null,inf,null,inf
400552,8,303,null,inf,null,inf,null,inf,null,inf
400555,8,690,null,inf,null,inf,null,inf,null,inf
403539,8,479,null,inf,null,inf,null,inf,null,inf
404296,8,970,null,inf,null,inf,null,inf,null,inf
404297,8,764,null,inf,null,inf,null,inf,null,inf
450375,8,831,null,inf,null,inf,null,inf,null,inf
500010,30,928,null,inf,null,inf,null,inf,null,inf
500011,30,788,null,inf,null,inf,null,inf,null,inf
500012,30,688,null,inf,null,inf,null,inf,null,inf
500013,30,730,null,inf,null,inf,null,inf,null,inf
500014,30,777,null,inf,null,inf,null,inf,null,inf
500015,30,882,null,inf,null,inf,null,inf,null,inf
500029,31,827,null,inf,null,inf,null,inf,null,inf
500030,31,712,null,inf,null,inf,null,inf,null,inf
500031,31,483,null,inf,null,inf,null,inf,null,inf
500032,31,378,32,2450,null,inf,null,inf,null,inf
500033,31,256,32,2328,null,inf,null,inf,null,inf
500034,31,182,32,2254,null,inf,null,inf,null,inf
500035,31,81,32,2197,null,inf,null,inf,null,inf
500045,33,832,null,inf,null,inf,null,inf,null,inf
500048,31,218,32,2270,null,inf,null,inf,null,inf
500049,31,318,32,2370,null,inf,null,inf,null,inf
500050,31,426,32,2478,null,inf,null,inf,null,inf
500051,31,553,null,inf,null,inf,null,inf,null,inf
500052,31,774,null,inf,null,inf,null,inf,null,inf
500056,33,801,null,inf,null,inf,null,inf,null,inf
500057,33,913,null,inf,null,inf,null,inf,null,inf
500078,30,801,null,inf,null,inf,null,inf,null,inf
500079,30,736,null,inf,null,inf,null,inf,null,inf
500080,30,824,null,inf,null,inf,null,inf,null,inf
500081,30,918,null,inf,null,inf,null,inf,null,inf
500099,30,643,null,inf,null,inf,null,inf,null,inf
500100,30,494,null,inf,null,inf,null,inf,null,inf
500101,30,331,null,inf,null,inf,null,inf,null,inf
500102,30,406,null,inf,null,inf,null,inf,null,inf
500103,30,514,null,inf,null,inf,null,inf,null,inf
500104,30,568,null,inf,null,inf,null,inf,null,inf
500105,30,604,null,inf,null,inf,null,inf,null,inf
500115,31,851,null,inf,null,inf,null,inf,null,inf
500116,31,670,null,inf,null,inf,null,inf,null,inf
500118,31,595,32,1950,null,inf,null,inf,null,inf
500119,31,479,32,1791,null,inf,null,inf,null,inf
500120,31,611,32,1653,null,inf,null,inf,null,inf
500121,31,740,32,1503,null,inf,null,inf,null,inf
500122,31,889,32,1343,null,inf,null,inf,null,inf
500123,31,881,32,1351,null,inf,null,inf,null,inf
500124,31,820,32,1413,null,inf,null,inf,null,inf
500125,31,607,32,1633,null,inf,null,inf,null,inf
500126,31,491,32,1846,null,inf,null,inf,null,inf
500127,31,571,32,1926,null,inf,null,inf,null,inf
500128,31,664,null,inf,null,inf,null,inf,null,inf
500137,30,912,null,inf,null,inf,null,inf,null,inf
500138,30,782,null,inf,null,inf,null,inf,null,inf
500139,30,693,null,inf,null,inf,null,inf,null,inf
500140,30,560,null,inf,null,inf,null,inf,null,inf
500141,30,574,null,inf,null,inf,null,inf,null,inf
500142,30,475,null,inf,null,inf,null,inf,null,inf
500143,30,368,null,inf,null,inf,null,inf,null,inf
500145,30,366,null,inf,null,inf,null,inf,null,inf
500146,30,560,null,inf,null,inf,null,inf,null,inf
500147,30,658,null,inf,null,inf,null,inf,null,inf
500163,84,640,null,inf,null,inf,null,inf,null,inf
500164,84,441,null,inf,null,inf,null,inf,null,inf
500165,84,386,null,inf,null,inf,null,inf,null,inf
500166,84,218,null,inf,null,inf,null,inf,null,inf
500167,84,137,null,inf,null,inf,null,inf,null,inf
